conferences,participants,jvb_num,loss,zero_conf
0,0,2,0.000000,2
0,0,2,0.000000,2
0,0,2,0.000000,2
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
0,0,1,0.000000,1
1,1,1,0.000000,1
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,3,0.000000,1
1,2,3,0.000000,1
1,2,3,0.000000,1
1,2,3,0.000000,1
1,2,3,0.000000,1
1,2,3,0.000000,1
1,2,3,0.000000,1
1,2,3,0.000000,1
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,3,0.000000,2
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,1,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,0
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
1,2,2,0.000000,1
